dipolemoment_boltz,dipolemoment_delta,dipolemoment_max,dipolemoment_min,dipolemoment_vburminconf,efgtens_xx_P_boltz,efgtens_yy_P_boltz,efgtens_zz_P_boltz,efg_amp_P_boltz,E_oxidation_boltz,E_reduction_boltz,E_solv_cds_boltz,E_solv_elstat_boltz,E_solv_total_boltz,fmo_eta_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,fmo_mu_boltz,fmo_omega_boltz,fukui_m_boltz,fukui_p_boltz,nbo_bds_e_avg_boltz,nbo_bds_e_min_boltz,nbo_bds_occ_avg_boltz,nbo_bds_occ_max_boltz,nbo_bd_e_avg_boltz,nbo_bd_e_max_boltz,nbo_bd_occ_avg_boltz,nbo_bd_occ_min_boltz,nbo_lp_P_e_boltz,nbo_lp_P_occ_boltz,nbo_lp_P_percent_s_boltz,nbo_P_boltz,nbo_P_ra_boltz,nbo_P_rc_boltz,nmrtens_sxx_P_boltz,nmrtens_syy_P_boltz,nmrtens_szz_P_boltz,nmr_P_boltz,nuesp_P_boltz,Pint_dP_boltz,Pint_P_int_boltz,Pint_P_max_boltz,Pint_P_min_boltz,pyr_alpha_boltz,pyr_alpha_delta,pyr_alpha_max,pyr_alpha_min,pyr_alpha_vburminconf,pyr_P_boltz,pyr_P_delta,pyr_P_max,pyr_P_min,pyr_P_vburminconf,qpoletens_xx_boltz,qpoletens_xx_delta,qpoletens_xx_max,qpoletens_xx_min,qpoletens_xx_vburminconf,qpoletens_yy_boltz,qpoletens_yy_delta,qpoletens_yy_max,qpoletens_yy_min,qpoletens_yy_vburminconf,qpoletens_zz_boltz,qpoletens_zz_delta,qpoletens_zz_max,qpoletens_zz_min,qpoletens_zz_vburminconf,qpole_amp_boltz,qpole_amp_delta,qpole_amp_max,qpole_amp_min,qpole_amp_vburminconf,somo_ra_boltz,somo_rc_boltz,sphericity_boltz,spindens_P_ra_boltz,spindens_P_rc_boltz,sterimol_B1_boltz,sterimol_B1_delta,sterimol_B1_max,sterimol_B1_min,sterimol_B1_vburminconf,sterimol_B5_boltz,sterimol_B5_delta,sterimol_B5_max,sterimol_B5_min,sterimol_B5_vburminconf,sterimol_burB1_boltz,sterimol_burB1_delta,sterimol_burB1_max,sterimol_burB1_min,sterimol_burB1_vburminconf,sterimol_burB5_boltz,sterimol_burB5_delta,sterimol_burB5_max,sterimol_burB5_min,sterimol_burB5_vburminconf,sterimol_burL_boltz,sterimol_burL_delta,sterimol_burL_max,sterimol_burL_min,sterimol_burL_vburminconf,sterimol_L_boltz,sterimol_L_delta,sterimol_L_max,sterimol_L_min,sterimol_L_vburminconf,surface_area_boltz,vbur_far_vbur_boltz,vbur_far_vbur_delta,vbur_far_vbur_max,vbur_far_vbur_min,vbur_far_vbur_vburminconf,vbur_far_vtot_boltz,vbur_far_vtot_delta,vbur_far_vtot_max,vbur_far_vtot_min,vbur_far_vtot_vburminconf,vbur_max_delta_qvbur_boltz,vbur_max_delta_qvbur_delta,vbur_max_delta_qvbur_max,vbur_max_delta_qvbur_min,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_boltz,vbur_max_delta_qvtot_delta,vbur_max_delta_qvtot_max,vbur_max_delta_qvtot_min,vbur_max_delta_qvtot_vburminconf,vbur_near_vbur_boltz,vbur_near_vbur_delta,vbur_near_vbur_max,vbur_near_vbur_min,vbur_near_vbur_vburminconf,vbur_near_vtot_boltz,vbur_near_vtot_delta,vbur_near_vtot_max,vbur_near_vtot_min,vbur_near_vtot_vburminconf,vbur_ovbur_max_boltz,vbur_ovbur_max_delta,vbur_ovbur_max_max,vbur_ovbur_max_min,vbur_ovbur_max_vburminconf,vbur_ovbur_min_boltz,vbur_ovbur_min_delta,vbur_ovbur_min_max,vbur_ovbur_min_min,vbur_ovbur_min_vburminconf,vbur_ovtot_max_boltz,vbur_ovtot_max_delta,vbur_ovtot_max_max,vbur_ovtot_max_min,vbur_ovtot_max_vburminconf,vbur_ovtot_min_boltz,vbur_ovtot_min_delta,vbur_ovtot_min_max,vbur_ovtot_min_min,vbur_ovtot_min_vburminconf,vbur_qvbur_max_boltz,vbur_qvbur_max_delta,vbur_qvbur_max_max,vbur_qvbur_max_min,vbur_qvbur_max_vburminconf,vbur_qvbur_min_boltz,vbur_qvbur_min_delta,vbur_qvbur_min_max,vbur_qvbur_min_min,vbur_qvbur_min_vburminconf,vbur_qvtot_max_boltz,vbur_qvtot_max_delta,vbur_qvtot_max_max,vbur_qvtot_max_min,vbur_qvtot_max_vburminconf,vbur_qvtot_min_boltz,vbur_qvtot_min_delta,vbur_qvtot_min_max,vbur_qvtot_min_min,vbur_qvtot_min_vburminconf,vbur_ratio_vbur_vtot_boltz,vbur_vbur_boltz,vbur_vbur_delta,vbur_vbur_max,vbur_vbur_min,vbur_vbur_vburminconf,vbur_vtot_boltz,vmin_r_boltz,vmin_vmin_boltz,volume_boltz
2.5460413,2.3766916,3.9324229,1.4027172,3.8780081,-0.77142,-0.6848709,1.547905,1.9124265,0.25304288,0.0099519035,-9.480985,-10.997228,-19.342026,0.15838248,-0.2113153,-0.031480547,-0.11830593,0.04053863,0.19303942,0.028933039,0.22273208,0.22685352,0.04742486,0.05240728,-0.47765073,-0.47809237,1.9501246,1.9469308,-0.30501804,1.885098,50.460007,0.32635692,0.80002874,0.95138377,265.2301,285.03467,361.0312,286.02136,-54.183563,4.9295673,20.181456,38.57719,13.45313,17.90182,5.616845,23.872839,16.671993,24.147509,0.9237497,0.05702944,0.94074327,0.88271344,0.86163265,5.60021,4.5093603,8.469915,4.664265,4.743109,2.3864272,4.1801524,1.860492,-1.0778841,0.8388105,-7.121372,3.1235495,-6.6548223,-8.293243,-7.922678,8.947839,4.292208,11.195099,7.511684,11.236769,0.054449655,-0.3433039,0.71184,0.026958825,0.19008864,5.6958566,0.493787,5.602593,4.6379223,5.1547565,7.939318,0.5448065,8.602606,7.5094566,8.397973,4.470175,0.39961293,4.8834558,4.2461824,4.4988503,6.5940294,0.46595445,7.1066694,6.3060613,6.813485,7.003318,0.77608585,7.7803807,6.831181,7.568592,8.119873,1.6943917,9.124465,7.522782,8.27882,460.90207,21.945625,15.269985,22.552423,3.830496,3.2797084,66.78093,22.47222,57.838264,4.2646127,2.79496,14.555077,13.184992,18.423113,6.54741,11.428036,69.26364,33.042168,98.84848,48.962452,78.26225,63.55696,6.6474557,61.694016,57.34242,59.568157,443.99008,19.081491,482.31543,473.78235,448.0539,18.374071,2.0782568,19.633556,17.809137,17.930973,0.4965982,1.921235,3.4052243,0.006372476,0.0074466113,134.30894,14.656246,154.20197,131.39146,148.26378,0.8352891,0.87588334,1.1035273,0.0059844567,0.0051559964,29.229387,9.105705,33.22459,23.14967,23.102165,13.793361,2.6928806,13.674285,10.834306,11.854335,182.14175,18.101828,180.24278,172.1901,166.90337,101.14014,26.925907,116.95652,63.650425,81.28173,0.18660736,91.15917,18.87018,80.69965,66.47746,69.88774,478.47052,1.8157523,-0.0498084,569.0723
0.71832585,1.983969,2.4916933,0.79205555,2.5463643,-0.7620285,-0.7018437,1.5045878,1.8572462,0.239661,0.012435796,-8.748185,-8.815556,-17.650309,0.17071061,-0.19730167,-0.024289409,-0.110656984,0.03528649,0.19512443,0.04683264,0.2396748,0.24363577,0.044212256,0.050674535,-0.47233528,-0.4721337,1.9488915,1.9420638,-0.28789645,1.8841052,48.86608,0.83891755,0.78276736,0.99355346,299.22495,306.25027,317.96002,314.23386,-54.185986,4.8895946,20.225647,39.311478,13.177135,23.404837,8.981335,27.039486,21.256742,27.522154,0.8318369,0.076685056,0.8829798,0.8297361,0.8521167,4.0490847,4.579223,6.548919,2.62755,4.744239,1.166986,3.147772,2.377,-1.0189413,0.6140636,-4.289567,3.89657,-3.4748182,-7.599084,-7.0383096,7.4216876,6.060122,9.207673,5.722018,9.710837,0.058890738,-0.3508371,0.7230483,0.03377199,0.21529,5.249078,0.9452382,5.3352585,4.329775,4.6436863,6.509855,0.6026301,6.7070146,6.9851885,7.101364,4.962209,0.6199702,4.9978895,4.089354,4.533446,6.1542425,0.55912554,6.4070992,6.414492,6.5995584,7.068115,0.8865471,7.748052,6.8840423,7.6919193,7.4649014,2.302836,9.185367,7.351048,9.384456,451.46313,31.138964,23.99681,34.92573,4.0939693,2.0219755,65.767075,45.929443,77.07422,3.5526,1.8847537,16.791607,17.396996,19.434385,5.48636,10.294352,42.731903,62.3649,82.92771,24.642548,49.001137,72.06368,13.283878,75.372734,68.014366,65.40531,432.46915,52.985973,442.38235,443.17078,449.89996,20.938232,2.3238251,21.63893,20.394476,19.361225,4.7589116,2.959622,3.1330905,0.006382361,0.007456702,129.69867,29.326635,140.8306,117.31111,132.06694,2.6402237,3.898903,2.6154625,0.0060086,0.0051559964,37.335648,14.39247,35.645603,25.107784,22.54211,21.765598,9.51521,19.765484,10.747731,12.35533,140.71959,22.338894,152.16223,128.41922,137.55731,95.09797,38.574345,104.48704,63.41628,71.024284,0.22832347,101.08003,25.129175,107.64377,69.46441,65.35887,468.20795,1.7851205,-0.05480612,548.84814
2.1047878,2.8358262,3.9136887,1.0625236,3.1073651,-0.8422119,-0.7212512,1.496129,1.867044,0.23593183,0.025564196,-7.668885,-11.328816,-18.5284,0.17034817,-0.20171827,-0.015406064,-0.10915813,0.030636713,0.3391366,0.046593238,0.24456438,0.23622046,0.044230405,0.04461107,-0.45841807,-0.46812037,1.948298,1.9495164,-0.28646174,1.8795385,48.580074,0.8060608,0.8612084,1.2545738,356.80542,324.2895,347.3141,362.13828,-54.1899,4.890578,20.680864,41.304707,13.171725,21.281054,7.996094,27.394842,20.543148,23.501314,0.8730958,0.080117755,0.9246326,0.848018,0.87969446,8.505122,8.594776,12.034363,4.229655,8.269529,0.604292,6.439117,1.9394444,-3.7335103,0.24859758,-7.115165,7.549309,-4.054263,-11.024117,-7.445617,11.666579,9.818228,14.734589,5.4653234,13.160877,0.06601625,-0.33111474,0.7164785,0.03202887,0.4932275,5.051249,0.90767556,5.5439262,4.4669924,5.0883355,6.731586,0.4735942,7.441271,6.607997,7.057136,4.756094,0.74621785,5.356771,4.389826,4.9890795,6.130585,0.47222638,6.4964347,6.157905,6.3992095,7.1530247,0.8338212,7.9244776,7.055404,7.6299963,9.176146,1.5465703,9.729389,8.576066,9.040285,505.3331,20.625534,23.769392,39.92188,6.742525,5.749392,52.339546,53.122055,74.69354,24.072613,19.869484,16.330278,16.170176,21.399628,8.383534,10.69459,48.678043,55.877525,91.84534,32.515247,50.187077,74.86865,12.98369,76.675995,63.220394,62.81296,456.6917,46.93719,517.2338,445.85574,472.66537,20.279432,3.019679,22.40235,20.311626,19.72802,0.559605,1.9476337,1.758406,0.003380867,0.0074558984,127.91725,22.246044,149.9253,127.97531,145.5116,0.7609586,0.60002065,0.7519406,0.07671456,0.0051920833,32.823742,15.512774,43.160355,27.099155,25.43793,15.507809,5.734009,16.649303,10.871771,12.0316,165.17465,28.503538,166.93782,139.0896,160.23651,89.77627,34.30756,121.45323,62.860817,95.77983,0.18793112,94.72096,35.758068,115.25019,72.494736,75.207405,518.9855,1.7926012,-0.063526735,619.7791
2.7464404,1.8462769,4.1610117,1.5308465,3.452091,-0.9324793,-0.5700001,1.5669358,1.9888432,0.27228123,0.007820765,-7.797251,-8.980311,-16.3488,0.18218905,-0.22493011,-0.03404849,-0.12576404,0.04221986,0.14717618,0.02809257,0.20752536,0.19172554,0.047430072,0.058733225,-0.4758595,-0.45403767,1.9565679,1.9501624,-0.31922922,1.9308012,51.709007,0.77945465,0.8041738,0.98024994,265.29312,284.76068,333.65005,270.2551,-54.18213,4.571064,19.943611,36.436794,12.934233,17.608358,7.289654,22.009327,15.522981,19.838242,0.9390247,0.047284365,0.94587445,0.9036599,0.91649973,6.1609273,3.6341105,8.265786,4.0463753,5.114722,1.308429,3.9437165,2.3556244,-0.9269249,0.8054237,-6.8548083,3.0569563,-6.535089,-7.878452,-7.313318,9.153142,3.6458046,11.00415,7.57516,9.967752,0.05252233,-0.3627732,0.7242592,0.07663,0.16065627,3.9707103,1.0226266,4.5249786,3.4438443,3.9962842,7.9066477,1.0934435,8.831818,7.3562846,8.173379,3.7922857,0.9921136,4.3141575,3.3050225,3.6945016,6.4359875,0.6078602,7.1938,6.274408,6.920865,7.060355,0.8424787,7.849358,6.5879316,7.3694167,8.341578,1.7357638,9.805277,7.2043653,8.715333,455.8899,10.004466,10.509129,12.090619,1.0920522,2.1055744,40.247383,27.361605,75.27524,2.502077,2.79496,15.721931,10.618049,16.238558,5.821609,8.285848,112.01711,43.130527,146.69699,64.97224,97.54174,57.231922,8.291763,60.235455,55.39498,55.813656,405.6018,17.457584,399.45975,350.90765,433.61108,17.378744,3.1064122,19.386446,18.31734,17.159512,0.014986079,1.6028715,3.0995739,0.006372476,0.0074466113,147.4936,25.876501,177.72249,130.40623,159.32153,0.22187763,0.8580632,0.7341193,0.0059800544,0.0051559964,31.139002,7.9835787,33.53264,16.809044,20.100805,12.145706,3.9823995,13.055827,10.14067,10.663304,211.39423,21.70157,188.78941,159.88512,175.45122,49.245785,23.27406,58.13341,34.93643,55.789967,0.1846909,75.77456,17.772358,75.875565,60.99047,63.374622,449.46863,1.8179259,-0.051134855,529.7842
1.5016406,0.76213866,2.144706,1.4595854,2.345785,-0.770997,-0.7132448,1.4976087,1.8582484,0.2526824,0.017556982,-7.284485,-7.7183986,-15.514079,0.17630468,-0.20557976,-0.02789189,-0.11940365,0.040421646,0.16113098,0.09061934,0.23473455,0.23235446,0.040006172,0.044987936,-0.47073913,-0.4694512,1.9513903,1.9493257,-0.29386893,1.8864596,48.574966,0.87712145,0.79157513,1.0223167,275.47763,298.20975,335.28796,306.4088,-54.183247,4.4040585,20.094177,36.25361,13.2543335,20.664667,3.109733,23.918491,21.63019,22.218992,0.9097178,0.033879172,0.9188926,0.8876395,0.8947008,5.1825542,1.2121162,5.7943077,3.7811615,4.960793,0.41053954,1.1655356,1.4459498,-1.1416403,0.4599113,-5.2951593,1.6927449,-4.13026,-7.153111,-6.2584257,7.1632156,2.7588508,10.410724,6.5553255,9.086429,0.057943307,-0.35222512,0.74953294,0.06843138,0.21561962,4.508378,0.16834956,4.5380697,4.465894,4.4912624,6.672286,0.50701964,7.0422397,6.5295806,6.7998614,4.3873334,0.09859915,4.4206386,4.4424877,4.4101224,6.108568,0.31393582,6.4284964,6.2339506,6.250301,7.4466324,0.23771568,7.4257417,7.361096,7.4094357,8.263785,0.55414665,8.379229,7.9476676,8.242411,376.18927,12.046645,4.985849,13.542454,2.1804235,2.9139252,7.2753263,7.810016,11.169327,5.118654,4.6614575,14.495033,3.9423,15.611773,9.971852,9.365216,50.434696,3.4328494,68.34629,45.22108,48.764565,59.63644,4.4115953,61.016453,58.11356,57.044514,358.89682,3.5423954,368.88208,367.92764,363.7003,20.182203,0.789975,20.94558,19.934454,18.450874,0.0009475537,-0.065204725,0.038202263,0.0063474486,0.0074194027,116.54608,3.916965,101.97992,117.4556,112.469666,0.12339628,0.12483983,0.14223927,0.0058004903,0.0051559964,30.72227,4.9718757,28.65382,24.633615,22.256388,11.234707,0.6839908,11.877942,11.160859,11.604796,120.14943,6.0529075,130.26717,123.72215,118.95863,63.551456,-0.03206034,64.94294,62.08324,66.22197,0.18328463,79.04865,9.235472,71.17172,63.445145,63.30144,379.05136,1.8471235,-0.05091543,446.2743
1.4275224,0.16696471,1.6010554,1.3443316,1.6034018,-0.74271715,-0.7170763,1.4661182,1.7916114,0.2722088,0.007912435,-7.358131,-7.707565,-14.774627,0.19552952,-0.22666797,-0.036038842,-0.13377683,0.044839572,0.3334984,0.043688558,0.22323738,0.21920864,0.03759066,0.038593713,-0.48099348,-0.4795259,1.9527262,1.9521071,-0.31285295,1.9015458,49.454823,0.8021489,0.75691,1.1533052,284.9529,293.55212,325.19055,300.11526,-54.172535,4.0726748,19.60845,34.80624,13.148209,17.822536,0.011578183,17.921726,17.496819,17.741064,0.9338578,0.00041399663,0.9344078,0.93394834,0.9347493,4.519771,-0.25623852,4.176706,3.466306,4.785443,0.7576157,0.3478896,1.5965483,0.24010187,0.45319793,-4.9205647,0.70581204,-4.974463,-5.9642982,-6.118302,7.5907197,0.95474863,9.201388,6.9165916,7.244313,0.053498633,-0.3866971,0.7684753,0.033143997,0.43426618,4.289583,0.068147466,4.2736998,4.264777,4.261938,6.622841,0.16072221,6.5635657,6.363661,6.6012063,4.241264,0.050196122,4.2673116,4.2338843,4.2193956,6.0733724,-0.013445067,6.2166567,6.0288887,6.0645475,6.9846196,0.034263257,6.9809103,6.989556,6.9777827,7.530783,0.18820208,7.9027596,7.341552,7.645261,323.3747,0.000773101,0.33483276,-0.45656595,0.069394045,0.30127054,-0.5094065,-0.7140293,-1.3624958,0.35529122,1.4702816,1.6479385,-0.25247145,1.6423881,1.8434324,1.7406138,36.17971,0.20261966,37.208733,36.185654,42.243874,49.97223,-0.48252562,50.002472,50.173916,49.92192,317.24976,-1.0801601,324.0269,317.70944,328.52267,13.876433,0.12144616,13.9022045,13.947973,14.041411,0.0009475537,-0.053931892,-0.050610416,0.006372476,0.0074466113,99.42006,0.58365315,102.869514,96.77114,100.497894,0.083004504,0.12859541,0.14223927,0.005978696,0.0051559964,13.897471,-0.25402278,13.60938,13.929249,14.028443,11.132834,0.158224,11.300484,11.2372,11.322104,103.0235,0.9335055,105.66526,98.608284,104.85312,60.344833,0.22670028,59.236908,59.373173,60.33006,0.15517783,49.892147,0.5999558,49.43261,49.83133,50.16954,323.16733,1.8637843,-0.044822287,364.83908
1.6866173,3.641297,2.4974458,1.1389713,2.117662,-0.9750322,-0.6124085,1.6515088,2.0363626,0.27560243,0.07351817,-3.9145572,-8.257833,-9.135932,0.2589943,-0.22498696,0.028150762,-0.099197604,0.022847064,0.15770112,0.12153766,0.22130942,0.20417894,0.06999838,0.08236819,-0.52820987,-0.45974666,1.9708183,1.9664044,-0.34334826,1.9586657,58.81345,1.0865388,1.0797735,1.4045756,23.80589,179.95921,285.5679,151.03682,-54.163013,3.564898,17.936304,31.239744,12.206901,17.017433,7.435108,21.475592,13.046941,20.284983,0.9388356,0.06379315,0.9676163,0.89891064,0.91312623,3.1569347,7.290115,7.851183,1.4740582,6.1096087,0.44929314,8.087318,3.1578395,-1.8933787,0.2668605,-4.511479,3.773165,-2.3199885,-6.36339,-5.937208,4.9972615,5.4439626,10.772316,3.0601726,8.260508,0.11306425,-0.40868658,0.79368234,0.206735,0.12784414,3.6428237,1.0085816,4.2049747,3.1348147,3.7410285,6.3088675,1.4009994,6.6681476,5.621311,6.0075145,3.6097062,1.0060987,4.1019306,3.0197663,3.656748,5.9986224,0.89820564,6.5182085,5.5129027,5.86083,6.850492,1.3819313,7.3725367,6.007077,7.091474,6.9871216,1.9817135,8.169069,6.110222,7.655359,271.96207,6.131301,7.7953916,7.660202,0.044318713,0.26933515,13.656076,12.447087,9.847804,0.21827944,1.2958724,12.276673,9.967196,13.034658,3.376169,4.94683,52.417526,34.96284,54.962658,23.11691,38.624165,56.128864,15.233874,64.353096,53.10828,52.81847,274.4489,18.781193,278.08707,259.9747,248.60498,18.359175,4.608163,20.63517,16.839918,17.077194,0.014986079,0.17720772,0.40199146,0.048222832,0.0075307274,82.70896,19.923506,95.68352,77.77544,85.447914,0.08812141,0.38252643,0.67484355,0.0060423864,0.0051559964,28.055523,8.97762,29.99804,15.381522,16.22553,11.092351,4.1814413,13.684613,9.498665,10.389589,93.90884,17.252535,99.379295,82.676895,80.47865,40.213234,24.673779,56.912613,28.936111,47.643658,0.22849946,64.01219,20.400196,77.13793,54.208427,51.617912,252.14647,1.8069273,-0.05131159,318.84732
2.504871,2.3758054,3.5255613,1.0112786,3.3281248,-0.82156503,-0.7188506,1.5396916,1.8865983,0.23820662,0.025796484,-4.7899766,-11.914493,-16.80352,0.17052454,-0.19963318,-0.0153173115,-0.110450074,0.03230727,0.2993581,0.048926726,0.24609415,0.24002007,0.045220397,0.04580568,-0.46025345,-0.4657189,1.9488204,1.9475378,-0.28774205,1.8889934,50.82948,0.82842505,0.853336,1.2126482,320.0994,326.0012,356.5048,347.29724,-54.192898,4.7545,20.056528,38.103992,12.983703,19.309128,6.258644,24.192017,18.77902,22.681355,0.93244344,0.053476397,0.92918515,0.8812733,0.8899216,7.750174,8.648257,11.90095,3.4137187,8.3946705,-0.46271485,7.6156054,2.0597425,-4.0905137,0.1998129,-6.501453,6.625251,-3.656909,-10.431275,-8.7135315,12.285314,9.807744,15.155428,5.5488753,12.874685,0.06837581,-0.3309465,0.71776766,0.03782698,0.40674102,4.837891,0.5915075,5.2399416,4.3955865,4.9739294,6.6102552,0.24639274,6.8136616,6.1779814,6.7008214,4.6605506,0.640355,5.0502367,4.316817,4.883098,6.1622443,0.23117605,6.358016,6.1044254,6.197074,7.0940804,0.8226097,7.9208407,6.991213,7.6019726,8.271373,0.96622366,8.725925,8.023622,8.769689,433.88266,19.767633,15.759873,23.933159,5.0364356,3.6739469,32.751953,30.104027,38.065994,6.8769393,6.135867,14.421719,17.80553,19.501608,6.6975408,9.632758,46.274586,49.335773,74.80472,28.540722,46.203304,70.15667,8.829699,71.341736,61.75859,60.309517,408.10715,25.198317,421.2472,411.8747,426.8262,19.90458,3.3469863,21.811724,19.964462,19.632162,0.5047737,0.81491524,0.7332977,0.0032809086,0.0074194027,120.45185,16.945274,128.31148,119.25135,123.76513,0.67537475,0.5294498,0.7519406,0.0049581607,0.0051559964,29.644299,12.064149,37.25461,24.531898,21.260235,14.42481,3.4595478,15.057122,10.748495,11.636675,130.56136,17.826332,144.01035,127.277275,130.85483,78.56669,31.011808,91.77567,62.34507,84.43329,0.19997184,86.30954,21.935373,87.532974,64.47808,62.664883,451.9559,1.8066678,-0.069550194,493.34488
2.7774491,2.0376868,3.6981487,1.3545165,3.4883456,-0.84363765,-0.6952841,1.600794,1.918306,0.23143971,0.016591497,-6.1535563,-13.112363,-19.848476,0.17484474,-0.19394194,-0.022161748,-0.116178565,0.037979994,0.13405812,0.050037764,0.22932896,0.21823087,0.049240723,0.05534094,-0.49006772,-0.47472534,1.9485992,1.946951,-0.30092266,1.8834791,49.270844,0.9245531,0.7663682,0.9549742,304.09534,320.83618,355.86612,305.1025,-54.181786,4.681926,20.572731,39.87,13.210199,21.780672,3.065526,23.818638,20.186462,21.710476,0.8995165,0.024773976,0.9054207,0.8756064,0.9047939,8.275903,10.240233,15.085234,4.371635,10.024951,-0.18727076,6.6531706,2.031887,-4.114449,-0.20367576,-6.972599,5.7722445,-4.555103,-11.597178,-9.19095,12.609121,11.274908,17.741905,6.0120335,14.01166,0.060746696,-0.3298447,0.7218653,0.04787802,0.02643349,4.937549,0.81102353,5.313325,4.409946,4.9654207,7.037992,0.4893373,7.5143533,6.4502025,7.4189987,4.4979725,0.7046883,5.0151615,4.2123594,4.8629823,6.45894,0.5993443,6.355008,6.1223497,6.8207984,7.284042,0.9403961,7.5411234,6.9231553,7.393265,8.0491705,0.6768054,8.934193,7.774167,8.364037,431.18915,7.945337,7.8983936,13.713142,2.8113623,2.678028,29.331926,16.77008,48.078518,15.0792465,18.206966,17.218023,12.099171,16.426558,6.7039285,10.766325,101.26731,81.7038,145.33865,35.796516,103.93383,65.7367,10.116871,74.39205,63.99161,65.234726,540.7922,22.77707,477.5053,411.11865,446.61755,19.783142,3.0018666,21.643314,18.999617,20.22232,0.022099992,1.1474187,0.41670746,0.0022471421,0.0074194027,159.17464,31.202175,137.58177,109.48059,156.87288,0.14353923,0.61425006,1.0882168,0.004953482,0.0051559964,25.758131,9.542913,34.401573,23.768988,22.634325,12.894022,3.683925,15.180092,11.059216,11.399588,215.05475,19.526056,179.6081,130.26869,183.44556,86.655914,41.669483,105.7849,64.87427,84.807686,0.156059,76.11308,13.77812,86.0559,64.07346,60.508785,541.50195,1.8573674,-0.063458726,636.62646
2.5709105,1.2765042,3.6100757,1.7920182,2.633628,-0.7677405,-0.68441385,1.5176601,1.8448731,0.26394728,-0.0047839396,-9.000113,-11.731532,-21.02684,0.16954874,-0.22162928,-0.04539118,-0.13295174,0.05729276,0.21025637,0.055474915,0.21859062,0.20209369,0.040902775,0.044634696,-0.5083527,-0.49103013,1.9520013,1.9503591,-0.3151084,1.8949349,48.097507,0.7781945,0.79087913,0.95634615,274.6294,305.9242,342.95886,301.52054,-54.165718,4.2312675,20.253141,35.97891,13.246028,18.404018,2.7345796,22.520569,17.486155,22.624046,0.925767,0.017529527,0.92156476,0.8978003,0.899486,8.061327,4.8210196,8.950575,5.6235833,7.100724,-0.07579866,3.7996824,2.432789,-1.5588298,0.43642855,-7.8643126,3.2865453,-6.421512,-9.385914,-9.3921995,9.728417,4.649145,11.937837,8.4493265,14.118887,0.040910516,-0.36598724,0.73820037,0.099556096,0.15023397,4.2643175,0.19884843,4.769084,4.259919,4.523381,6.984345,0.36723244,7.6006837,6.9361696,7.582071,4.150429,0.14327706,4.391272,4.023108,4.2293906,6.481384,0.17117016,6.359575,6.235972,6.673638,7.159589,0.5962715,7.5394998,7.088724,7.6459413,7.8347077,1.4197806,8.684121,8.132911,8.740141,396.28247,6.1191483,11.093694,14.312728,1.1891191,0.8622367,21.083197,13.33751,41.830696,2.5890694,1.878353,15.239967,8.064753,18.483002,4.9495144,7.0565624,70.699265,35.98948,71.68176,43.450264,67.678986,57.441467,3.794376,62.09131,54.022312,55.127934,494.84528,19.593554,403.2336,360.32352,379.89597,20.151268,2.5682027,19.259163,16.629295,17.481394,0.0009475537,0.67893684,0.27905115,0.006372476,0.0074466113,129.70908,15.197204,167.99995,110.96242,130.36935,0.08299962,1.2319202,1.3442765,0.005989834,0.0051559964,27.186228,6.760402,31.034964,17.203142,18.55301,10.796844,0.6119342,11.620511,10.780987,10.9977,181.8874,35.51894,159.85568,135.8604,139.67014,60.749695,8.088029,75.392105,58.992294,66.79615,0.14109202,69.66267,8.677108,71.13909,56.988655,56.179234,439.767,1.897397,-0.04008837,515.54596
